regionalStudentHistory,regionalStudentHistory.StudentHistoryID,regionalStudentHistory.StudentID,regionalStudentHistory.CourseInfoID
ETL.Transfer.Models.regionalStudentHistory,4714,956,1017
ETL.Transfer.Models.regionalStudentHistory,4715,956,648
ETL.Transfer.Models.regionalStudentHistory,4732,957,361
ETL.Transfer.Models.regionalStudentHistory,4733,957,362
ETL.Transfer.Models.regionalStudentHistory,4739,957,683
ETL.Transfer.Models.regionalStudentHistory,4740,957,728
ETL.Transfer.Models.regionalStudentHistory,4745,958,731
ETL.Transfer.Models.regionalStudentHistory,4746,959,1375
ETL.Transfer.Models.regionalStudentHistory,4747,959,1376
ETL.Transfer.Models.regionalStudentHistory,4748,959,1377
ETL.Transfer.Models.regionalStudentHistory,4749,960,909
ETL.Transfer.Models.regionalStudentHistory,4750,960,1362
ETL.Transfer.Models.regionalStudentHistory,4753,960,649
ETL.Transfer.Models.regionalStudentHistory,4763,960,1014
ETL.Transfer.Models.regionalStudentHistory,4770,960,1155
ETL.Transfer.Models.regionalStudentHistory,4771,960,1220
ETL.Transfer.Models.regionalStudentHistory,4772,960,1222
ETL.Transfer.Models.regionalStudentHistory,4775,962,1209
ETL.Transfer.Models.regionalStudentHistory,4776,962,1218
ETL.Transfer.Models.regionalStudentHistory,4777,962,1318
ETL.Transfer.Models.regionalStudentHistory,4778,962,1452
ETL.Transfer.Models.regionalStudentHistory,4779,963,1053
ETL.Transfer.Models.regionalStudentHistory,4780,963,1152
ETL.Transfer.Models.regionalStudentHistory,4781,963,1156
ETL.Transfer.Models.regionalStudentHistory,4783,963,1361
ETL.Transfer.Models.regionalStudentHistory,4784,963,1439
ETL.Transfer.Models.regionalStudentHistory,4786,964,1145
ETL.Transfer.Models.regionalStudentHistory,4787,964,1146
ETL.Transfer.Models.regionalStudentHistory,4788,965,100
ETL.Transfer.Models.regionalStudentHistory,4797,966,183
ETL.Transfer.Models.regionalStudentHistory,4804,966,435
ETL.Transfer.Models.regionalStudentHistory,4806,966,459
ETL.Transfer.Models.regionalStudentHistory,4808,966,500
ETL.Transfer.Models.regionalStudentHistory,4810,966,565
ETL.Transfer.Models.regionalStudentHistory,4833,968,686
ETL.Transfer.Models.regionalStudentHistory,4834,968,1371
ETL.Transfer.Models.regionalStudentHistory,4835,969,1021
ETL.Transfer.Models.regionalStudentHistory,4836,969,1262
ETL.Transfer.Models.regionalStudentHistory,4892,972,1388
ETL.Transfer.Models.regionalStudentHistory,4893,972,1389
ETL.Transfer.Models.regionalStudentHistory,4895,973,1023
ETL.Transfer.Models.regionalStudentHistory,4896,973,1082
ETL.Transfer.Models.regionalStudentHistory,4901,973,1320
ETL.Transfer.Models.regionalStudentHistory,4902,973,1322
ETL.Transfer.Models.regionalStudentHistory,4903,973,1365
ETL.Transfer.Models.regionalStudentHistory,4904,973,1436
ETL.Transfer.Models.regionalStudentHistory,4905,973,1450
ETL.Transfer.Models.regionalStudentHistory,4906,974,1215
ETL.Transfer.Models.regionalStudentHistory,4908,976,1022
ETL.Transfer.Models.regionalStudentHistory,4910,978,1395
ETL.Transfer.Models.regionalStudentHistory,4911,978,1396
ETL.Transfer.Models.regionalStudentHistory,4912,978,1397
ETL.Transfer.Models.regionalStudentHistory,4920,980,1447
ETL.Transfer.Models.regionalStudentHistory,4923,981,1396
ETL.Transfer.Models.regionalStudentHistory,4924,982,217
ETL.Transfer.Models.regionalStudentHistory,4925,983,1217
ETL.Transfer.Models.regionalStudentHistory,4926,984,1052
ETL.Transfer.Models.regionalStudentHistory,4932,985,1378
ETL.Transfer.Models.regionalStudentHistory,4933,986,391
ETL.Transfer.Models.regionalStudentHistory,4938,988,1396
ETL.Transfer.Models.regionalStudentHistory,4939,989,1270
ETL.Transfer.Models.regionalStudentHistory,4940,990,1116
ETL.Transfer.Models.regionalStudentHistory,4941,991,1396
ETL.Transfer.Models.regionalStudentHistory,4943,993,686
ETL.Transfer.Models.regionalStudentHistory,4944,994,1396
ETL.Transfer.Models.regionalStudentHistory,4955,996,392
ETL.Transfer.Models.regionalStudentHistory,4956,996,436
ETL.Transfer.Models.regionalStudentHistory,4962,997,1379
ETL.Transfer.Models.regionalStudentHistory,4963,998,1394
ETL.Transfer.Models.regionalStudentHistory,4970,1001,1082
ETL.Transfer.Models.regionalStudentHistory,4971,1001,1113
ETL.Transfer.Models.regionalStudentHistory,4975,1001,1142
ETL.Transfer.Models.regionalStudentHistory,4976,1001,1144
ETL.Transfer.Models.regionalStudentHistory,4977,1001,1145
ETL.Transfer.Models.regionalStudentHistory,4978,1001,1146
ETL.Transfer.Models.regionalStudentHistory,4979,1002,218
ETL.Transfer.Models.regionalStudentHistory,4990,1002,435
ETL.Transfer.Models.regionalStudentHistory,5016,1003,1440
ETL.Transfer.Models.regionalStudentHistory,5017,1004,1116
ETL.Transfer.Models.regionalStudentHistory,5019,1005,50
ETL.Transfer.Models.regionalStudentHistory,5030,1006,1210
ETL.Transfer.Models.regionalStudentHistory,5038,1007,566
ETL.Transfer.Models.regionalStudentHistory,5045,1011,1265
ETL.Transfer.Models.regionalStudentHistory,5046,1012,1361
ETL.Transfer.Models.regionalStudentHistory,5051,1014,904
ETL.Transfer.Models.regionalStudentHistory,5055,1017,1387
ETL.Transfer.Models.regionalStudentHistory,5066,1019,1212
ETL.Transfer.Models.regionalStudentHistory,5068,1020,1223
ETL.Transfer.Models.regionalStudentHistory,5075,1021,1369
ETL.Transfer.Models.regionalStudentHistory,5076,1021,1388
ETL.Transfer.Models.regionalStudentHistory,5077,1021,1389
ETL.Transfer.Models.regionalStudentHistory,5078,1022,1323
ETL.Transfer.Models.regionalStudentHistory,5079,1022,1372
ETL.Transfer.Models.regionalStudentHistory,5080,1022,1393
ETL.Transfer.Models.regionalStudentHistory,5081,1023,10
ETL.Transfer.Models.regionalStudentHistory,5082,1024,1393
ETL.Transfer.Models.regionalStudentHistory,5083,1024,1436
ETL.Transfer.Models.regionalStudentHistory,5084,1025,1394
ETL.Transfer.Models.regionalStudentHistory,5085,1026,1361
ETL.Transfer.Models.regionalStudentHistory,5086,1027,1381
ETL.Transfer.Models.regionalStudentHistory,5087,1028,1014
ETL.Transfer.Models.regionalStudentHistory,5088,1029,1375
ETL.Transfer.Models.regionalStudentHistory,5089,1030,1377
ETL.Transfer.Models.regionalStudentHistory,5090,1031,1022
ETL.Transfer.Models.regionalStudentHistory,5091,1031,1107
ETL.Transfer.Models.regionalStudentHistory,5093,1033,865
ETL.Transfer.Models.regionalStudentHistory,5094,1033,1151
ETL.Transfer.Models.regionalStudentHistory,5095,1033,1264
ETL.Transfer.Models.regionalStudentHistory,5096,1033,1364
ETL.Transfer.Models.regionalStudentHistory,5097,1033,1395
ETL.Transfer.Models.regionalStudentHistory,5098,1033,1396
ETL.Transfer.Models.regionalStudentHistory,5099,1033,1397
ETL.Transfer.Models.regionalStudentHistory,5100,1034,1272
ETL.Transfer.Models.regionalStudentHistory,5101,1034,1385
ETL.Transfer.Models.regionalStudentHistory,5104,1035,500
ETL.Transfer.Models.regionalStudentHistory,5108,1036,1447
ETL.Transfer.Models.regionalStudentHistory,5110,1037,1018
ETL.Transfer.Models.regionalStudentHistory,5112,1039,1437
ETL.Transfer.Models.regionalStudentHistory,5115,1040,1320
ETL.Transfer.Models.regionalStudentHistory,5116,1040,1440
ETL.Transfer.Models.regionalStudentHistory,5117,1040,1322
ETL.Transfer.Models.regionalStudentHistory,5134,1042,1081
ETL.Transfer.Models.regionalStudentHistory,5135,1042,1264
ETL.Transfer.Models.regionalStudentHistory,5136,1042,1395
ETL.Transfer.Models.regionalStudentHistory,5137,1042,1396
ETL.Transfer.Models.regionalStudentHistory,5138,1042,1397
ETL.Transfer.Models.regionalStudentHistory,5139,1043,1485
ETL.Transfer.Models.regionalStudentHistory,5159,1048,567
ETL.Transfer.Models.regionalStudentHistory,5163,1048,1023
ETL.Transfer.Models.regionalStudentHistory,5169,1048,1142
ETL.Transfer.Models.regionalStudentHistory,5170,1048,1144
ETL.Transfer.Models.regionalStudentHistory,5171,1048,1145
ETL.Transfer.Models.regionalStudentHistory,5172,1048,1146
ETL.Transfer.Models.regionalStudentHistory,5181,1049,1215
ETL.Transfer.Models.regionalStudentHistory,5182,1049,1321
ETL.Transfer.Models.regionalStudentHistory,5185,1049,1448
ETL.Transfer.Models.regionalStudentHistory,5191,1051,1386
ETL.Transfer.Models.regionalStudentHistory,5198,1053,1440
ETL.Transfer.Models.regionalStudentHistory,5199,1053,1157
ETL.Transfer.Models.regionalStudentHistory,5202,1054,212
ETL.Transfer.Models.regionalStudentHistory,5203,1054,215
ETL.Transfer.Models.regionalStudentHistory,5207,1055,215
ETL.Transfer.Models.regionalStudentHistory,5208,1056,1209
ETL.Transfer.Models.regionalStudentHistory,5209,1056,1257
ETL.Transfer.Models.regionalStudentHistory,5211,1056,1373
ETL.Transfer.Models.regionalStudentHistory,5213,1058,1375
ETL.Transfer.Models.regionalStudentHistory,5214,1059,1385
ETL.Transfer.Models.regionalStudentHistory,5215,1060,1013
ETL.Transfer.Models.regionalStudentHistory,5216,1061,1378
ETL.Transfer.Models.regionalStudentHistory,5217,1062,289
ETL.Transfer.Models.regionalStudentHistory,5220,1063,1450
ETL.Transfer.Models.regionalStudentHistory,5241,1066,494
ETL.Transfer.Models.regionalStudentHistory,5247,1066,904
ETL.Transfer.Models.regionalStudentHistory,5251,1066,1081
ETL.Transfer.Models.regionalStudentHistory,5252,1066,1265
ETL.Transfer.Models.regionalStudentHistory,5253,1066,1362
ETL.Transfer.Models.regionalStudentHistory,5256,1068,1394
ETL.Transfer.Models.regionalStudentHistory,5257,1069,1212
ETL.Transfer.Models.regionalStudentHistory,5258,1069,1310
ETL.Transfer.Models.regionalStudentHistory,5259,1069,1450
ETL.Transfer.Models.regionalStudentHistory,5263,1070,691
ETL.Transfer.Models.regionalStudentHistory,5264,1070,236
ETL.Transfer.Models.regionalStudentHistory,5269,1070,974
ETL.Transfer.Models.regionalStudentHistory,5273,1070,1082
ETL.Transfer.Models.regionalStudentHistory,5274,1070,1113
ETL.Transfer.Models.regionalStudentHistory,5275,1070,1156
ETL.Transfer.Models.regionalStudentHistory,5278,1070,394
ETL.Transfer.Models.regionalStudentHistory,5279,1070,432
ETL.Transfer.Models.regionalStudentHistory,5284,1072,1116
ETL.Transfer.Models.regionalStudentHistory,5285,1072,1149
ETL.Transfer.Models.regionalStudentHistory,5296,1072,682
ETL.Transfer.Models.regionalStudentHistory,5305,1073,1395
ETL.Transfer.Models.regionalStudentHistory,5311,1077,906
ETL.Transfer.Models.regionalStudentHistory,5316,1077,215
ETL.Transfer.Models.regionalStudentHistory,5321,1077,395
ETL.Transfer.Models.regionalStudentHistory,5326,1077,494
ETL.Transfer.Models.regionalStudentHistory,5341,1077,1116
ETL.Transfer.Models.regionalStudentHistory,5345,1077,1214
ETL.Transfer.Models.regionalStudentHistory,5346,1077,1398
ETL.Transfer.Models.regionalStudentHistory,5351,1077,1446
ETL.Transfer.Models.regionalStudentHistory,5352,1078,246
ETL.Transfer.Models.regionalStudentHistory,5354,1079,459
ETL.Transfer.Models.regionalStudentHistory,5355,1080,290
ETL.Transfer.Models.regionalStudentHistory,5360,1080,731
ETL.Transfer.Models.regionalStudentHistory,5362,1081,1271
ETL.Transfer.Models.regionalStudentHistory,5364,1081,1142
ETL.Transfer.Models.regionalStudentHistory,5365,1082,289
ETL.Transfer.Models.regionalStudentHistory,5368,1082,436
ETL.Transfer.Models.regionalStudentHistory,5388,1082,1112
ETL.Transfer.Models.regionalStudentHistory,5391,1083,1397
ETL.Transfer.Models.regionalStudentHistory,5394,1084,1108
ETL.Transfer.Models.regionalStudentHistory,5395,1085,765
ETL.Transfer.Models.regionalStudentHistory,5398,1087,940
ETL.Transfer.Models.regionalStudentHistory,5409,1090,1270
ETL.Transfer.Models.regionalStudentHistory,5414,1092,1383
ETL.Transfer.Models.regionalStudentHistory,5415,1092,1384
ETL.Transfer.Models.regionalStudentHistory,5421,1094,432
ETL.Transfer.Models.regionalStudentHistory,5422,1095,1386
ETL.Transfer.Models.regionalStudentHistory,5423,1096,906
ETL.Transfer.Models.regionalStudentHistory,5424,1096,1375
ETL.Transfer.Models.regionalStudentHistory,5426,1098,432
ETL.Transfer.Models.regionalStudentHistory,5445,1101,569
ETL.Transfer.Models.regionalStudentHistory,5447,1102,1212
ETL.Transfer.Models.regionalStudentHistory,5448,1103,648
ETL.Transfer.Models.regionalStudentHistory,5491,1108,393
ETL.Transfer.Models.regionalStudentHistory,5495,1108,1144
ETL.Transfer.Models.regionalStudentHistory,5497,1108,1320
ETL.Transfer.Models.regionalStudentHistory,5498,1108,1361
ETL.Transfer.Models.regionalStudentHistory,5499,1108,1362
ETL.Transfer.Models.regionalStudentHistory,5500,1108,1394
ETL.Transfer.Models.regionalStudentHistory,5501,1108,682
ETL.Transfer.Models.regionalStudentHistory,5503,1108,388
ETL.Transfer.Models.regionalStudentHistory,5504,1108,391
ETL.Transfer.Models.regionalStudentHistory,5518,1110,498
ETL.Transfer.Models.regionalStudentHistory,5519,1110,603
ETL.Transfer.Models.regionalStudentHistory,5523,1110,909
ETL.Transfer.Models.regionalStudentHistory,5524,1111,1390
ETL.Transfer.Models.regionalStudentHistory,5526,1113,1322
ETL.Transfer.Models.regionalStudentHistory,5527,1114,1022
ETL.Transfer.Models.regionalStudentHistory,5534,1115,806
ETL.Transfer.Models.regionalStudentHistory,5539,1116,289
ETL.Transfer.Models.regionalStudentHistory,5540,1117,1396
ETL.Transfer.Models.regionalStudentHistory,5550,1119,216
ETL.Transfer.Models.regionalStudentHistory,5561,1120,563
ETL.Transfer.Models.regionalStudentHistory,5565,1121,1388
ETL.Transfer.Models.regionalStudentHistory,5567,1123,73
ETL.Transfer.Models.regionalStudentHistory,5577,1126,1148
ETL.Transfer.Models.regionalStudentHistory,5578,1127,1053
ETL.Transfer.Models.regionalStudentHistory,5579,1127,1212
ETL.Transfer.Models.regionalStudentHistory,5584,1127,1322
ETL.Transfer.Models.regionalStudentHistory,5585,1127,1323
ETL.Transfer.Models.regionalStudentHistory,5591,1129,126
ETL.Transfer.Models.regionalStudentHistory,5592,1129,216
ETL.Transfer.Models.regionalStudentHistory,5607,1130,1324
ETL.Transfer.Models.regionalStudentHistory,5608,1130,1447
ETL.Transfer.Models.regionalStudentHistory,5609,1131,1440
ETL.Transfer.Models.regionalStudentHistory,5615,1134,1107
ETL.Transfer.Models.regionalStudentHistory,5616,1134,1218
ETL.Transfer.Models.regionalStudentHistory,5617,1134,1318
ETL.Transfer.Models.regionalStudentHistory,5618,1134,1362
ETL.Transfer.Models.regionalStudentHistory,5619,1134,1452
ETL.Transfer.Models.regionalStudentHistory,5620,1135,1317
ETL.Transfer.Models.regionalStudentHistory,5621,1135,1374
ETL.Transfer.Models.regionalStudentHistory,5622,1135,1437
ETL.Transfer.Models.regionalStudentHistory,5623,1135,1451
ETL.Transfer.Models.regionalStudentHistory,5624,1136,1388
ETL.Transfer.Models.regionalStudentHistory,5625,1137,1013
ETL.Transfer.Models.regionalStudentHistory,5626,1137,1212
ETL.Transfer.Models.regionalStudentHistory,5627,1137,1310
ETL.Transfer.Models.regionalStudentHistory,5628,1137,1450
ETL.Transfer.Models.regionalStudentHistory,5629,1138,461
ETL.Transfer.Models.regionalStudentHistory,5632,1139,1378
ETL.Transfer.Models.regionalStudentHistory,5633,1140,1379
ETL.Transfer.Models.regionalStudentHistory,5634,1141,688
ETL.Transfer.Models.regionalStudentHistory,5636,1141,870
ETL.Transfer.Models.regionalStudentHistory,5643,1141,1112
ETL.Transfer.Models.regionalStudentHistory,5644,1141,1115
ETL.Transfer.Models.regionalStudentHistory,5648,1142,1376
ETL.Transfer.Models.regionalStudentHistory,5649,1143,1385
ETL.Transfer.Models.regionalStudentHistory,5651,1145,1388
ETL.Transfer.Models.regionalStudentHistory,5652,1146,394
ETL.Transfer.Models.regionalStudentHistory,5666,1146,765
ETL.Transfer.Models.regionalStudentHistory,5674,1146,974
ETL.Transfer.Models.regionalStudentHistory,5679,1146,212
ETL.Transfer.Models.regionalStudentHistory,5680,1146,215
ETL.Transfer.Models.regionalStudentHistory,5686,1147,869
ETL.Transfer.Models.regionalStudentHistory,5687,1147,1159
ETL.Transfer.Models.regionalStudentHistory,5688,1147,1261
ETL.Transfer.Models.regionalStudentHistory,5689,1147,1370
ETL.Transfer.Models.regionalStudentHistory,5690,1148,864
ETL.Transfer.Models.regionalStudentHistory,5692,1148,1017
ETL.Transfer.Models.regionalStudentHistory,5693,1148,1148
ETL.Transfer.Models.regionalStudentHistory,5694,1148,1267
ETL.Transfer.Models.regionalStudentHistory,5700,1150,179
ETL.Transfer.Models.regionalStudentHistory,5701,1150,498
ETL.Transfer.Models.regionalStudentHistory,5714,1150,1054
ETL.Transfer.Models.regionalStudentHistory,5718,1153,391
ETL.Transfer.Models.regionalStudentHistory,5730,1155,51
ETL.Transfer.Models.regionalStudentHistory,5731,1155,51
ETL.Transfer.Models.regionalStudentHistory,5732,1156,683
ETL.Transfer.Models.regionalStudentHistory,5733,1157,646
ETL.Transfer.Models.regionalStudentHistory,5734,1158,1211
ETL.Transfer.Models.regionalStudentHistory,5736,1160,732
ETL.Transfer.Models.regionalStudentHistory,5737,1160,321
ETL.Transfer.Models.regionalStudentHistory,5742,1162,10
ETL.Transfer.Models.regionalStudentHistory,5748,1163,1323
ETL.Transfer.Models.regionalStudentHistory,5749,1163,1372
ETL.Transfer.Models.regionalStudentHistory,5750,1163,1393
ETL.Transfer.Models.regionalStudentHistory,5755,1165,1308
ETL.Transfer.Models.regionalStudentHistory,5759,1166,73
ETL.Transfer.Models.regionalStudentHistory,5779,1167,1396
ETL.Transfer.Models.regionalStudentHistory,5780,1168,1116
ETL.Transfer.Models.regionalStudentHistory,5781,1169,212
ETL.Transfer.Models.regionalStudentHistory,5782,1169,212
ETL.Transfer.Models.regionalStudentHistory,5783,1170,1304
ETL.Transfer.Models.regionalStudentHistory,5784,1170,1323
ETL.Transfer.Models.regionalStudentHistory,5785,1170,1394
ETL.Transfer.Models.regionalStudentHistory,5789,1172,806
ETL.Transfer.Models.regionalStudentHistory,5791,1174,1324
ETL.Transfer.Models.regionalStudentHistory,5792,1174,1223
ETL.Transfer.Models.regionalStudentHistory,5795,1175,1362
ETL.Transfer.Models.regionalStudentHistory,5796,1175,1388
ETL.Transfer.Models.regionalStudentHistory,5797,1175,1389
ETL.Transfer.Models.regionalStudentHistory,5798,1175,1262
ETL.Transfer.Models.regionalStudentHistory,5799,1176,1217
ETL.Transfer.Models.regionalStudentHistory,5802,1178,214
ETL.Transfer.Models.regionalStudentHistory,5803,1179,767
ETL.Transfer.Models.regionalStudentHistory,5806,1179,807
ETL.Transfer.Models.regionalStudentHistory,5807,1180,1055
ETL.Transfer.Models.regionalStudentHistory,5815,1180,1320
ETL.Transfer.Models.regionalStudentHistory,5819,1180,1373
ETL.Transfer.Models.regionalStudentHistory,5820,1180,1437
ETL.Transfer.Models.regionalStudentHistory,5821,1181,1324
ETL.Transfer.Models.regionalStudentHistory,5822,1182,905
ETL.Transfer.Models.regionalStudentHistory,5825,1183,1395
ETL.Transfer.Models.regionalStudentHistory,5828,1185,907
ETL.Transfer.Models.regionalStudentHistory,5832,1185,940
ETL.Transfer.Models.regionalStudentHistory,5833,1186,1387
ETL.Transfer.Models.regionalStudentHistory,5834,1186,1388
ETL.Transfer.Models.regionalStudentHistory,5835,1186,1389
ETL.Transfer.Models.regionalStudentHistory,5839,1187,73
